textbox_11.text,STUDY_ID,Word14,WordB,reading.stopped,list,corf,practice_trials.thisN,condition,trials.thisN,right_im,feedback.started,practice_loop.thisIndex,debrief2.stopped,reading.started,key_resp_3.keys,key_resp.rt,feedback.stopped,RelFreq,psychopyVersion,pause_before_memory_task.started,key_resp_18.rt,pause_before_memory_task.stopped,key_resp_3.duration,key_resp_5.duration,key_resp_24.rt,key_resp_6.keys,trial_2.stopped,key_resp.corr,key_resp_10.corr,pause_before_memory_task_2.stopped,Binomial,trials.thisRepN,trials.thisTrialN,key_resp_19.rt,left_im,PrimeType,key_resp_19.duration,demo_other_langs_2.started,trial.started,Prime,textbox_13.text,Sentence,audio_loop.thisTrialN,textbox.text,textbox_2.text,instructions_rotation.started,key_resp_20.keys,key_resp_8.keys,the_end.stopped,trials_2.thisRepN,corj,angle,OS,same,counterbalance,GenPref,Questions,mirrored_key,textbox_10.text,practice_loop.thisTrialN,trials_2.thisN,key_resp_7.corr,key_resp_23.keys,wait_before_starting.stopped,Word5,Word4,key_resp_18.keys,Intructions_2.started,textbox_9.text,practice_trials.thisRepN,debrief2.started,audio_loop.thisN,practice_trials.ran,PROLIFIC_PID,the_end.started,consent_resp_2.rt,consent_resp_2.keys,List,Word16,audio_loop.ran,CorrAns,practice_loop.thisN,demo_age_2.started,key_resp_21.keys,type,trial_2.started,trial_no_audio.started,practice_trials.thisIndex,trials.thisIndex,key_resp_23.rt,Word7,Word0,trials.ran,__session,Word8,trial.stopped,rightori,fixation_cross.started,debrief1.started,demo_age_2.stopped,key_resp_22.rt,Word6,Word10,demographic_questions_2.started,WordA,practice_trials.thisTrialN,feedback_2.started,Word3,key_resp_10.rt,prime_freq,counterbalance_setup.started,feedback_no_audio.started,demo_place_of_birth_2.started,comprehension.started,debrief1.stopped,Instructions_4.started,Word9,Answer,practice_loop.thisRepN,Word15,key_resp_8.rt,demographic_questions_2.stopped,key_resp_4.corr,pause_before_memory_task_2.started,Condition,__datetime,feedback_no_audio.stopped,date,Word13,Word1,demo_native_lang_2.started,SESSION_ID,trials_2.ran,target_freq,demo_native_lang_2.stopped,key_resp_7.keys,audio,key_resp_19.keys,Word11,practice_loop.ran,Word12,key_resp_4.rt,not_mirrored_key,instr_key_1.keys,leftori,comprehension.stopped,key_resp_21.rt,participant,instr_key_1.rt,instructions_rotation.stopped,key_resp_4.keys,feedback_2.stopped,expName,key_resp_5.rt,demo_other_langs_2.stopped,consent_2.stopped,demo_place_of_birth_2.stopped,key_resp_7.rt,key_resp_24.keys,fixation_cross.stopped,session,Intructions_1.stopped,Instructions_3.stopped,Item,key_resp_22.keys,Word2,instructions_final.started,SentenceType,trials_2.thisIndex,frameRate,audio_loop.thisRepN,__participant,key_resp_6.rt,key_resp.keys,counterbalance_setup.stopped,instructions_final.stopped,key_resp_5.keys,audio_loop.thisIndex,trial_no_audio.stopped,key_resp_3.rt,key_resp_20.rt,wait_before_starting.started,trials_2.thisTrialN,key_resp_10.keys,Instructions_4.stopped,consent_2.started,__experimentName,Intructions_2.stopped,Intructions_1.started,Instructions_3.started
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,FR.png,670.502,,,,,4.955500000000029,671.0017000000001,,2023.2.1,664.268,,665.2680999999997,,,,,,1,,,,0,0,,F.png,,,,665.5185999999997,,,,,,,,,,,,j,45,MacIntel,y,,,,,,,,,,665.5185,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,11,,,,1,001,,670.502,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,0.9827999999997701,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,return,,,,,665.2692000000002,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,675.9022000000002,,,,,,,,,,672.0017999999998,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,The sound of the waterfall filled the quiet forest.,,+ She wore a necklace with a tiny silver locket.,17,,,,,,,,,,MacIntel,,,NA,Was the forest quiet?,,,,,,,,0.41600000000005366,0.41619999999920765,,,,,,17,,66036b5401f597db197851fc,,,,0,,1,,,,,moving word,,,,,,0.3820999999996957,,,001,0.4157999999998765,,,671.0017999999998,,,,0.4492000000002463,,,NA,,,0.35060000000055425,,NA,,,,675.9022000000002,,,0.500100000000657,y,,,,,0,,NA,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,0.4497999999997546,,67eca5218ac5b3cd18197df4,,NA,,,audio/prime_filler/The_sound_of_the_waterfall_filled_the_quiet_forest.wav,,,,,3.1129000000004226,,,,679.0352000000001,,,,,y,,NoisyChannelLearning,,,,,,,672.0017000000001,001,,,198,,0.33320000000014716,,filler,,59.88023952095548,0,PARTICIPANT,,,,,,30,,"[0.02209999999968204,0.4892000000002099,0.8303999999994858,1.2065999999996393,1.629099999999653,2.063200000000279,2.5292000000001735,2.930700000000229,3.370999999999981,3.889799999999809]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,F.png,682.3183999999994,,,,,2.30600000000004,682.8185,,2023.2.1,679.0357000000001,,679.7185,,,,,,1,,,,0,0,,F.png,,,,679.9685999999996,,,,,,,,,,,,f,0,MacIntel,n,,,,,,,,,,679.9685,,,,,,,,,,66036b5401f597db197851fc,,,,,,,j,,,,moving word,,,,12,,,,1,001,,682.3182999999998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,0.6682000000001835,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,679.7203999999995,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,FR.png,684.3015999999997,,,,,1.1876000000005433,684.8013999999995,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,683.0685,,,,,,,,,,,,j,45,MacIntel,y,,,,,,,,,,683.0685,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,7,,,,1,001,,684.3015999999997,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,682.8187999999998,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,2,FR.png,687.302,,,,,2.229299999999739,687.8018999999995,,2023.2.1,,,,,,,,,1,,,,0,2,,F.png,,,,685.0518999999995,,,,,,,,,,,,j,0,MacIntel,y,,,,,,,,,,685.0518999999995,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,13,,,,1,001,,687.3018999999995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,684.8017000000002,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,time,694.1855,,,,,,,,,,688.8020999999997,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,-0.3613230549,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,place and time,,,,,unrelated,,,,"A gentle breeze rustled the leaves, carrying the scent of jasmine through the air.",,+ Finding a time and place for the meeting was very difficult.,18,,,,,,,,,,MacIntel,,,0.5553675804,Was it easy to plan the meeting?,,,,,,,,0.48279999999988377,0.4329000000003589,,,,,,18,,66036b5401f597db197851fc,,,,2,,1,,,,,moving word,,,,,,0.44960000000060063,,,001,0.4327000000001817,,,687.8020999999997,,,,0.3992999999999256,0.4493000000007896,,place,,,0.46590000000037435,,unrelated,,,,694.1855,,,0.46620000000018536,n,,,,,0,,6,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,0.665700000000129,,67eca5218ac5b3cd18197df4,,frequent,,,"audio/prime_unrelated/A_gentle_breeze_rustled_the_leaves,_carrying_the_scent_of_jasmine_through_the_air.wav",,0.4328999999994494,,,1.4052000000001499,,,,695.6017000000002,,,,,n,,NoisyChannelLearning,,,,,,,688.802,001,,,30,,0.46620000000018536,,Sentence (nonalphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,4,,"[0.03639999999950305,0.7103999999994812,1.2042000000002417,1.6855999999996811,2.136500000000069,2.6280999999996766,3.05170000000021,3.512399999999502,3.961700000000178,4.444099999999594,4.91059999999959,5.371299999999792]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,F.png,698.5683999999994,,,,,2.2304000000003725,699.0687000000001,,2023.2.1,695.6020999999996,,696.0518999999995,,,,,,1,,,,0,0,,F.png,,,,696.3018999999995,,,,,,,,,,,,f,0,MacIntel,n,,,,,,,,,,696.3018999999995,,,,,,,,,,66036b5401f597db197851fc,,,,,,,j,,,,moving word,,,,8,,,,1,001,,698.5682999999998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,0.4337999999997919,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,696.0542000000002,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,F.png,700.2187999999998,,,,,0.8632999999997537,700.7185,,2023.2.1,,,,,,,,,1,,,,0,1,,FR.png,,,,699.3185999999996,,,,,,,,,,,,j,0,MacIntel,y,,,,,,,,,,699.3185999999996,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,17,,,,1,001,,700.2187000000001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,699.069,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,2,FR.png,703.6685999999996,,,,,2.6412000000002536,704.1687000000002,,2023.2.1,,,,,,,,,0,,,,0,2,,F.png,,,,700.9685,,,,,,,,,,,,j,0,MacIntel,y,,,,,,,,,,700.9683999999994,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,9,,,,1,001,,703.6685,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,700.7187000000001,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,vegetables,712.1352999999998,,,,,,,,,,705.1687999999998,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,0.3501050683,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,fruits and vegetables,,,,,alphabetical,,,,A healthy diet includes a balance of fruits and vegetables for essential nutrients.,,"+ Growing up, Paul ate his vegetables and fruits everyday at each meal.",19,,,,,,,,,,MacIntel,,,0.6085325242,Did Paul eat unhealthily growing up?,,,,,,,,0.41619999999920765,0.41650000000004184,,,,,,19,,66036b5401f597db197851fc,,,,2,,1,,,,,moving word,,,,,,0.582700000000159,0.5489000000003443,,001,0.5164000000004307,,,704.1688999999994,,,,0.5494999999999663,0.6832999999998037,,fruits,,,0.41629999999986467,,frequent,,,,712.1353999999994,,,0.583299999999781,n,,,,,0,,2,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,0.5328000000007478,,67eca5218ac5b3cd18197df4,,not-frequent,,,audio/prime_alpha/A_healthy_diet_includes_a_balance_of_fruits_and_vegetables_for_essential_nutrients.wav,,0.5327999999998383,,0.532399999999484,1.4452000000002272,,,,713.602,,,,,n,,NoisyChannelLearning,,,,,,,705.1687999999998,001,,,19,,0.4495000000000573,,Sentence (nonalphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,1,,"[0.5294999999999845,1.0887999999997646,1.547900000000368,1.9872999999997774,2.4215000000000373,2.8559999999999945,3.4125999999996566,4.0127999999998565,4.553599999999619,5.14870000000019,5.856799999999794,6.396299999999769,6.947999999999979]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,F.png,718.5022000000001,,,,,4.210400000000391,719.0018999999994,,2023.2.1,713.6023999999994,,713.9853999999995,,,,,,1,,,,0,0,,FR.png,,,,714.2352000000002,,,,,,,,,,,,j,0,MacIntel,y,,,,,,,,,,714.2350999999996,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,25,,,,1,001,,718.5022000000001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,0.3657999999998083,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,return,,,,,713.9877000000001,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,0.8493999999993775,wife,729.0687999999998,,,,,,,,,,720.0017999999998,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,0.4745981449,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,husband and wife,,,,,unrelated,,,,The old house creaked and groaned with every gust of wind.,,+ Michelle was surprised to learn that the wife and husband were getting a divorce.,20,,,,,,,,,,MacIntel,,,0.5027550125,Was Michelle surprised by what he learned?,,,,,,,,0.4830999999995811,0.48299999999994725,,,,,,20,,66036b5401f597db197851fc,,,,2,,1,,,,,moving word,,,,,,0.5493000000008124,2.015399999999431,,001,0.5160000000000764,,,719.0020999999996,,,,0.4329999999999927,0.4337999999997919,,husband,,,0.3828999999993812,,unrelated,,,,729.0687999999998,,,0.4486999999993486,y,,,,,0,,6,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,0.5147999999998092,0.41700000000003,,67eca5218ac5b3cd18197df4,,not-frequent,,,audio/prime_unrelated/The_old_house_creaked_and_groaned_with_every_gust_of_wind.wav,,0.4502999999997428,,0.4661000000005515,2.130999999999972,,,,731.2185999999996,,,,,y,,NoisyChannelLearning,,,,,,,720.0017000000001,001,,,23,,0.38229999999987285,,Sentence (nonalphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,12,,"[2.0056000000006406,2.438100000000645,2.8290000000000646,3.2304000000003725,3.728900000000408,4.238600000000588,4.689200000000255,5.256100000000629,5.779600000000642,6.245900000000461,6.696600000000558,7.162200000000212,7.645900000000438,8.179700000000253,9.054400000000442]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,F.png,736.1685999999996,,,,,3.9787999999998647,736.6685,,2023.2.1,731.2189999999999,,731.9182000000002,,,,,,1,,,,0,0,,FR.png,,,,732.1677000000002,,,,,,,,,,,,j,45,MacIntel,y,,,,,,,,,,732.1677000000002,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,31,,,,1,001,,736.1685999999996,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,0.6827999999998156,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,return,,,,,731.9202999999998,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,F.png,738.302,,,,,1.3474000000003343,738.8010999999996,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,736.9188999999994,,,,,,,,,,,,f,0,MacIntel,n,,,,,,,,,,736.9187999999998,,,,,,,,,,66036b5401f597db197851fc,,,,,,,j,,,,moving word,,,,0,,,,1,001,,738.302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,736.6687999999998,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,0.43260000000066157,ladies,746.6520999999996,,,,,,,,,,739.802,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,-0.40864716032,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,gentlemen and ladies,,,,,nonalphabetical,,,,The event was attended by both ladies and gentlemen dressed in elegant attire.,,+ The hostess in the venue lead the ladies and gentlemen to their respective tables.,21,,,,,,,,,,MacIntel,,,0.5176318827,Did the hostess refuse to help the customers?,,,,,,,,0.4494999999999436,0.3662000000001626,,,,,,21,,66036b5401f597db197851fc,,,,2,,1,,,,,moving word,,,,,,0.46590000000037435,0.5996000000005779,,001,0.43250000000000455,,,738.8012000000002,,,,0.43340000000034706,0.4321000000005597,,gentlemen,,,0.4825999999995929,,frequent,,,,746.6522000000002,,,0.3992999999998119,n,,,,,0,,4,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,0.4815000000000964,0.40020000000015443,,67eca5218ac5b3cd18197df4,,frequent,,,audio/prime_nonalpha/The_event_was_attended_by_both_ladies_and_gentlemen_dressed_in_elegant_attire.wav,,0.4161000000004833,,0.43280000000072505,2.4915999999996075,,,,749.1520999999996,,,,,n,,NoisyChannelLearning,,,,,,,739.802,001,,,21,,0.3835999999995465,,Sentence (nonalphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,0,,"[0.5800999999995611,0.9962000000001581,1.4042000000001735,1.895200000000159,2.289399999999432,2.745999999999981,3.20579999999984,3.6787999999997965,4.130099999999629,4.54849999999999,4.996299999999792,5.438899999999421,5.877899999999386,6.381299999999783,6.831000000000017]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,FR.png,752.452,,,,,2.55929999999978,752.9522999999998,,2023.2.1,749.1525,,749.6023999999994,,,,,,1,,,,0,0,,F.png,,,,749.8522000000002,,,,,,,,,,,,j,45,MacIntel,y,,,,,,,,,,749.8520999999996,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,15,,,,1,001,,752.4518999999995,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,0.444299999999771,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,return,,,,,749.6045,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,FR.png,755.0013999999994,,,,,1.7892999999997983,755.5022999999998,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,753.2023999999994,,,,,,,,,,,,j,0,MacIntel,y,,,,,,,,,,753.2023999999994,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,1,,,,1,001,,755.0013999999994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,752.9527000000002,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,761.4677999999998,,,,,,,,,,756.5022000000001,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,She carefully arranged flowers in a small glass vase.,,"+ The cat stretched lazily, basking in a patch of sunlight.",22,,,,,,,,,,MacIntel,,,NA,Was she reckless?,,,,,,,,0.4486000000005106,0.4160999999995738,,,,,,22,,66036b5401f597db197851fc,,,,0,,1,,,,,moving word,,,,,,0.3987000000001899,0.6829000000004726,,001,0.40029999999990196,,,755.5023999999994,,,,0.4824999999999591,0.3828000000007705,,NA,,,0.43279999999981555,,NA,,,,761.4678999999994,,,0.4317999999998392,n,,,,,0,,NA,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,0.38229999999987285,,67eca5218ac5b3cd18197df4,,NA,,,audio/prime_filler/She_carefully_arranged_flowers_in_a_small_glass_vase.wav,,,,,1.941299999999842,,,,763.419,,,,,n,,NoisyChannelLearning,,,,,,,756.5020999999996,001,,,161,,0.3319000000003598,,filler,,59.88023952095548,0,PARTICIPANT,,,,,,47,,"[0.6651999999992313,1.0731999999992468,1.414199999999255,1.8646999999992886,2.29849999999999,2.764399999999455,3.2737999999998237,3.6800000000000637,4.097599999999602,4.5475999999996475,4.956199999999285]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,F.png,766.9025,,,,,2.7959000000004153,767.4022000000002,,2023.2.1,763.4195,,763.7857000000001,,,,,,1,,,,0,0,,FR.png,,,,764.0357000000001,,,,,,,,,,,,j,0,MacIntel,y,,,,,,,,,,764.0355999999996,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,29,,,,1,001,,766.9025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,0.34939999999949123,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,return,,,,,763.7877999999998,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,FR.png,770.4355,,,,,2.7514000000003307,770.9357000000002,,2023.2.1,,,,,,,,,1,,,,0,1,,FR.png,,,,767.6512999999998,,,,,,,,,,,,f,0,MacIntel,n,,,,,,,,,,767.6512000000001,,,,,,,,,,66036b5401f597db197851fc,,,,,,,j,,,,moving word,,,,28,,,,1,001,,770.4353999999994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,767.4025999999997,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,salt,778.3357000000002,,,,,,,,,,771.9347999999998,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,-0.43924954184,2023.2.1,,,,"[0.011099999999601096,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,pepper and salt,,,,,unrelated,,,,"The dog barked at the mailman every day, as if it were his sworn duty.",,+ The food is in need of pepper and salt because it's rather bland.,23,,,,,,,,,,MacIntel,,,0.2688838616,Is the food bland?,,,,,,,,0.4820000000000846,0.41680000000076234,,,,,,23,,66036b5401f597db197851fc,,,,2,,1,,,,,moving word,,,,,,0.4502999999998565,0.5669000000003734,,001,0.43200000000001637,,,770.9358999999994,,,,0.4327000000001817,0.3994999999999891,,pepper,,,0.4152000000002545,,unrelated,,,,778.3357000000002,,,0.44909999999958927,y,,,,,0,,5,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,0.44929999999988013,0.38340000000039254,,67eca5218ac5b3cd18197df4,,not-frequent,,,"audio/prime_unrelated/The_dog_barked_at_the_mailman_every_day,_as_if_it_were_his_sworn_duty.wav",,0.44929999999988013,,0.43340000000034706,1.396699999999214,,,,779.7524999999999,,,,,y,,NoisyChannelLearning,,,,,,,771.9347000000001,001,,,29,,0.416100000000597,,Sentence (alphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,24,,"[0.5475000000000136,0.9491999999993368,1.3902999999997974,1.823799999999892,2.257599999999684,2.7480000000000473,3.199699999999325,3.6642999999997983,4.114599999999655,4.581399999999462,4.998599999999669,5.465099999999666,5.914299999999798,6.381799999999885]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,0,F.png,784.5027000000002,,,,,3.96770000000015,785.0020999999996,,2023.2.1,779.7528999999994,,780.2353999999995,,,,,,0,,,,0,0,,FR.png,,,,780.4855,,,,,,,,,,,,j,45,MacIntel,y,,,,,,,,,,780.4855,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,19,,,,1,001,,784.5025999999996,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,0.4681000000005042,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,780.2367000000002,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,F.png,786.6857999999999,,,,,1.4156000000006088,787.1857000000002,,2023.2.1,,,,,,,,,0,,,,0,1,,FR.png,,,,785.2523999999994,,,,,,,,,,,,j,0,MacIntel,y,,,,,,,,,,785.2523999999994,,,,,,,,,,66036b5401f597db197851fc,,,,,,,f,,,,moving word,,,,29,,,,1,001,,786.6857999999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.21.938,,2025-04-01_21h50.38.040,,,,67eca5218ac5b3cd18197df4,,,,,,,,,,,,,0,,,,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,785.0024999999999,,,,,NoisyChannelLearning_PilotExp2,,,
